sim_10	minimal	CHCC10675	CHCC4895	M_12ppd__S_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_14glucan_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_23camp_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_23ccmp_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_23cgmp_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_2dhglcn_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_2hxmp_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_2pg_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_2pglyc_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_3amp_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_3cmp_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_3gmp_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_3hoxpac_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_3pg_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_3ump_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_4abut_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_4hphac_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_abt__L_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_acald_e	1.0	0.06	1	0.06
sim_10	minimal	CHCC10675	CHCC4895	M_acgam_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_acmana_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_actn__R_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_ade_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_adn_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_agm_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_ala_B_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_ala__D_e	1.0	0.12	1	0.12
sim_10	minimal	CHCC10675	CHCC4895	M_ala__L_e	1.0	0.15	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_alaala_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_amylose300_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_anhgm_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_arab__D_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_arab__L_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_arbt_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_arg__L_e	1.0	0.03	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_aso3_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_aso4_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_asp__L_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_but_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_buts_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_bz_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_bzal_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_ca2_e	1.0	1.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_cellb_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_cgly_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_chol_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_cl_e	1.0	1.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_co2_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_coa_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_cobalt2_e	1.0	1.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_crn_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_csn_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_cu2_e	1.0	0.84	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_cu_e	1.0	0.16	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_dextrin_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_diact_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_drib_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_enter_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_etha_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_fe2_e	1.0	1.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_fe3_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_feenter_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_fol_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_for_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_frmd_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_fru_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_fum_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_g3pe_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_g3pg_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_gal_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_galt_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_gam_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_glc__D_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_glcn__D_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_glcn_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_glcur_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_gln__L_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_glu__L_e	1.0	0.05	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_gly_e	1.0	0.2	1	0.2
sim_10	minimal	CHCC10675	CHCC4895	M_glyald_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_glyb_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_glyc3p_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_glyc_e	1.0	0.94	1	0.94
sim_10	minimal	CHCC10675	CHCC4895	M_glyclt_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_glycogen1500_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_gm2lipa_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_gsn_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_gthox_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_gthrd_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_gua_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_h2o2_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_h2o_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_h2s_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_h_e	1.0	0.12	1	0.12
sim_10	minimal	CHCC10675	CHCC4895	M_his__L_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_hqn_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_hxan_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_ile__L_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_istnt_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_k_e	1.0	1.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_lcts_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_leu__L_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_lys__L_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_madg_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_mal__L_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_malt_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_malthp_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_malttr_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_man1p_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_man_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_mbdg_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_melib_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_meoh_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_met__L_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_metox__R_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_metox_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_mg2_e	1.0	1.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_mmet_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_mn2_e	1.0	1.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_mnl_e	1.0	0.06	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_mobd_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_mso3_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_murein4p3p_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_murein4p4p_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_murein4px4p_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_murein4px4px4p_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_murein5p3p_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_murein5p4p_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_murein5p5p5p_e	1.0	0.0	0	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_murein5p5p_e	1.0	0.0	1	0.0
sim_10	minimal	CHCC10675	CHCC4895	M_murein5px3p_e	1.0	0.0	1	0.0
